"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","previous","poutcome","empvarrate","conspriceidx","consconfidx","euribor3m","nremployed","y"
36,"admin.","single","university.degree","no","yes","no","cellular","aug","tue",168,1,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"no"
43,"management","single","university.degree","no","unknown","unknown","cellular","may","thu",274,3,1,"failure",-1.8,92.892998,-46.200001,1.327,5099.1001,"no"
31,"entrepreneur","married","basic.9y","unknown","yes","no","telephone","may","fri",70,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8639998,5191,"no"
32,"technician","single","professional.course","no","no","yes","cellular","may","thu",423,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.327,5099.1001,"no"
37,"technician","married","professional.course","unknown","no","no","telephone","jul","mon",237,2,0,"nonexistent",1.4,93.917999,-42.700001,4.96,5228.1001,"no"
55,"technician","divorced","professional.course","unknown","no","no","cellular","aug","tue",169,1,0,"nonexistent",1.4,93.444,-36.099998,4.9650002,5228.1001,"no"
43,"management","married","professional.course","no","no","no","cellular","nov","tue",42,1,0,"nonexistent",-0.1,93.199997,-42,4.1529999,5195.7998,"no"
34,"management","married","university.degree","no","yes","no","telephone","may","wed",189,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
33,"services","single","high.school","no","no","no","telephone","may","mon",702,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
45,"admin.","single","university.degree","no","no","yes","telephone","may","tue",766,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"no"
46,"admin.","single","high.school","no","yes","yes","cellular","may","mon",65,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.2640001,5099.1001,"no"
40,"services","married","basic.6y","unknown","no","no","telephone","may","mon",199,3,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
47,"technician","single","basic.9y","no","no","no","telephone","may","mon",10,4,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
42,"blue-collar","married","high.school","no","yes","no","cellular","may","wed",597,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.334,5099.1001,"no"
30,"blue-collar","single","basic.9y","no","yes","no","cellular","nov","thu",145,1,0,"nonexistent",-0.1,93.199997,-42,4.0760002,5195.7998,"no"
32,"admin.","single","university.degree","no","yes","no","cellular","may","mon",8,7,0,"nonexistent",-1.8,92.892998,-46.200001,1.244,5099.1001,"no"
51,"management","married","basic.9y","no","yes","no","telephone","jul","wed",208,2,0,"nonexistent",1.4,93.917999,-42.700001,4.9629998,5228.1001,"no"
36,"management","divorced","university.degree","no","yes","no","cellular","sep","tue",337,1,1,"success",-1.1,94.198997,-37.5,0.88099998,4963.6001,"yes"
49,"self-employed","married","professional.course","no","yes","no","telephone","may","tue",276,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"no"
32,"admin.","married","high.school","no","yes","no","cellular","may","tue",323,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.344,5099.1001,"no"
25,"student","single","high.school","no","no","no","telephone","may","fri",112,4,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
34,"admin.","single","university.degree","no","yes","no","cellular","aug","wed",1038,1,0,"nonexistent",1.4,93.444,-36.099998,4.9650002,5228.1001,"yes"
54,"technician","married","professional.course","unknown","yes","no","telephone","jun","mon",52,3,0,"nonexistent",1.4,94.464996,-41.799999,4.8649998,5228.1001,"no"
53,"admin.","married","high.school","no","no","no","cellular","may","fri",101,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.25,5099.1001,"no"
30,"blue-collar","single","basic.9y","no","no","no","cellular","jul","mon",152,2,0,"nonexistent",1.4,93.917999,-42.700001,4.96,5228.1001,"no"
51,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","wed",244,7,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"no"
31,"student","married","high.school","no","no","no","cellular","nov","fri",297,1,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
83,"retired","married","high.school","no","no","no","cellular","dec","thu",155,1,3,"success",-3,92.712997,-33,0.72000003,5023.5,"yes"
52,"services","divorced","basic.6y","no","yes","no","cellular","aug","tue",683,2,0,"nonexistent",1.4,93.444,-36.099998,4.9679999,5228.1001,"no"
34,"self-employed","married","basic.4y","unknown","no","no","cellular","may","mon",100,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.354,5099.1001,"no"
40,"blue-collar","single","basic.4y","no","no","no","cellular","may","tue",218,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.291,5099.1001,"no"
43,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","thu",237,1,0,"nonexistent",1.4,94.464996,-41.799999,4.9580002,5228.1001,"no"
32,"admin.","single","university.degree","no","no","no","cellular","nov","fri",85,2,1,"failure",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
44,"blue-collar","single","professional.course","unknown","no","no","telephone","may","mon",29,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
48,"housemaid","married","university.degree","no","yes","no","cellular","jul","mon",306,6,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
43,"services","divorced","professional.course","no","no","no","cellular","may","mon",108,6,1,"failure",-1.8,92.892998,-46.200001,1.299,5099.1001,"no"
35,"services","married","high.school","no","yes","no","cellular","apr","thu",466,2,2,"failure",-1.8,93.074997,-47.099998,1.4349999,5099.1001,"no"
38,"technician","married","professional.course","no","no","yes","cellular","aug","wed",120,1,0,"nonexistent",1.4,93.444,-36.099998,4.967,5228.1001,"no"
43,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","fri",226,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8639998,5191,"no"
27,"self-employed","married","basic.9y","no","yes","no","cellular","may","wed",84,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.281,5099.1001,"no"
37,"admin.","married","university.degree","no","no","no","cellular","apr","mon",69,2,0,"nonexistent",-1.8,93.074997,-47.099998,1.405,5099.1001,"no"
30,"admin.","single","high.school","no","yes","yes","cellular","jul","tue",254,1,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
42,"management","married","university.degree","unknown","no","no","telephone","may","thu",329,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8600001,5191,"no"
31,"technician","married","university.degree","no","no","no","telephone","nov","mon",57,4,0,"nonexistent",-3.4000001,92.649002,-30.1,0.71399999,5017.5,"no"
26,"admin.","single","high.school","no","no","no","telephone","jun","tue",56,3,0,"nonexistent",1.4,94.464996,-41.799999,4.9580002,5228.1001,"no"
37,"blue-collar","single","professional.course","no","yes","no","telephone","jun","fri",42,1,0,"nonexistent",1.4,94.464996,-41.799999,4.967,5228.1001,"no"
48,"blue-collar","married","basic.4y","no","yes","no","cellular","nov","fri",168,2,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
31,"admin.","divorced","university.degree","no","no","no","cellular","may","tue",290,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.344,5099.1001,"no"
36,"technician","married","university.degree","no","yes","yes","telephone","may","tue",232,4,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"no"
35,"unemployed","divorced","basic.4y","no","yes","yes","telephone","jun","tue",637,3,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
56,"technician","married","high.school","no","no","no","telephone","oct","thu",234,1,0,"nonexistent",-0.1,93.797997,-40.400002,4.7940001,5195.7998,"yes"
50,"unknown","married","basic.4y","unknown","yes","no","cellular","may","tue",12,8,0,"nonexistent",-1.8,92.892998,-46.200001,1.291,5099.1001,"no"
27,"admin.","married","high.school","no","no","no","cellular","may","mon",88,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.299,5099.1001,"no"
41,"blue-collar","married","basic.4y","unknown","yes","no","cellular","apr","fri",145,1,1,"failure",-1.8,93.074997,-47.099998,1.405,5099.1001,"no"
36,"entrepreneur","single","university.degree","no","no","no","telephone","jun","tue",140,2,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
48,"admin.","married","basic.9y","no","yes","no","cellular","aug","tue",92,2,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"no"
31,"blue-collar","married","basic.4y","no","no","no","cellular","nov","wed",374,2,0,"nonexistent",-0.1,93.199997,-42,4.1199999,5195.7998,"no"
26,"management","single","university.degree","unknown","yes","no","cellular","jul","wed",124,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
35,"technician","single","professional.course","no","yes","yes","cellular","jul","thu",559,2,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
52,"services","married","high.school","no","yes","no","cellular","may","fri",121,1,1,"failure",-1.8,92.892998,-46.200001,1.313,5099.1001,"no"
31,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","fri",308,2,0,"nonexistent",-1.8,93.074997,-47.099998,1.405,5099.1001,"no"
42,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","wed",90,10,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
49,"admin.","single","university.degree","no","no","no","cellular","may","tue",132,1,1,"failure",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
35,"admin.","married","professional.course","no","no","no","cellular","nov","wed",616,2,0,"nonexistent",-0.1,93.199997,-42,4.1199999,5195.7998,"no"
42,"admin.","married","high.school","no","yes","no","cellular","jul","fri",311,6,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
35,"technician","married","professional.course","no","yes","no","cellular","may","thu",590,5,0,"nonexistent",-1.8,92.892998,-46.200001,1.266,5099.1001,"yes"
26,"admin.","single","high.school","unknown","no","no","cellular","may","thu",136,3,0,"nonexistent",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
52,"self-employed","single","university.degree","unknown","yes","no","telephone","may","mon",37,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8579998,5191,"no"
56,"blue-collar","married","basic.4y","no","no","no","telephone","jun","fri",11,5,0,"nonexistent",1.4,94.464996,-41.799999,4.9590001,5228.1001,"no"
35,"services","married","unknown","unknown","yes","yes","cellular","jul","tue",174,9,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
41,"admin.","divorced","high.school","no","yes","no","cellular","aug","fri",258,2,3,"success",-1.7,94.027,-38.299999,0.90499997,4991.6001,"yes"
41,"blue-collar","married","basic.9y","no","no","no","cellular","may","wed",309,1,1,"failure",-1.8,92.892998,-46.200001,1.334,5099.1001,"no"
30,"admin.","married","university.degree","no","yes","no","cellular","oct","wed",133,1,0,"nonexistent",-3.4000001,92.431,-26.9,0.72399998,5017.5,"no"
31,"admin.","married","high.school","no","yes","no","cellular","may","fri",364,5,0,"nonexistent",-1.8,92.892998,-46.200001,1.313,5099.1001,"no"
39,"unemployed","single","basic.9y","no","yes","no","telephone","may","mon",846,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.354,5099.1001,"no"
47,"management","married","university.degree","no","no","no","cellular","nov","fri",107,2,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
30,"management","single","university.degree","no","no","no","cellular","may","tue",223,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.344,5099.1001,"no"
34,"technician","married","university.degree","unknown","no","yes","cellular","aug","thu",101,1,0,"nonexistent",1.4,93.444,-36.099998,4.9640002,5228.1001,"no"
36,"admin.","unknown","university.degree","no","no","no","cellular","aug","wed",69,1,0,"nonexistent",1.4,93.444,-36.099998,4.9650002,5228.1001,"no"
33,"technician","divorced","professional.course","no","yes","no","cellular","aug","mon",170,2,0,"nonexistent",1.4,93.444,-36.099998,4.9699998,5228.1001,"no"
33,"technician","divorced","professional.course","no","yes","no","cellular","aug","mon",413,1,0,"nonexistent",1.4,93.444,-36.099998,4.9699998,5228.1001,"no"
38,"admin.","married","university.degree","no","no","no","cellular","aug","fri",111,1,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"no"
35,"blue-collar","divorced","basic.4y","no","no","yes","cellular","jul","tue",487,4,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
42,"management","married","university.degree","no","no","yes","telephone","jul","tue",650,2,0,"nonexistent",1.4,93.917999,-42.700001,4.9549999,5228.1001,"yes"
34,"entrepreneur","married","high.school","no","yes","yes","cellular","may","thu",97,1,1,"failure",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
39,"unemployed","married","university.degree","no","no","no","telephone","jun","tue",132,2,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
49,"blue-collar","married","basic.9y","unknown","yes","no","cellular","jul","thu",180,19,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
34,"admin.","single","university.degree","no","yes","no","telephone","may","mon",593,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
32,"services","married","high.school","no","no","no","cellular","jul","thu",174,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9629998,5228.1001,"no"
33,"technician","married","university.degree","no","no","yes","cellular","may","thu",169,3,1,"failure",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
61,"retired","divorced","university.degree","no","no","no","cellular","apr","thu",949,2,0,"nonexistent",-1.8,93.074997,-47.099998,1.365,5099.1001,"yes"
56,"blue-collar","married","basic.4y","unknown","no","no","cellular","aug","thu",163,2,0,"nonexistent",1.4,93.444,-36.099998,4.9679999,5228.1001,"no"
46,"admin.","married","university.degree","no","yes","no","cellular","mar","thu",335,1,0,"nonexistent",-1.8,93.369003,-34.799999,0.64999998,5008.7002,"yes"
32,"services","married","university.degree","no","no","no","telephone","jul","mon",691,10,0,"nonexistent",1.4,93.917999,-42.700001,4.96,5228.1001,"yes"
45,"admin.","married","university.degree","no","no","no","cellular","jul","tue",242,5,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
32,"admin.","single","professional.course","no","yes","yes","cellular","mar","tue",81,1,0,"nonexistent",-1.8,92.843002,-50,1.614,5099.1001,"no"
36,"unemployed","divorced","high.school","no","yes","no","cellular","nov","mon",55,1,0,"nonexistent",-0.1,93.199997,-42,4.191,5195.7998,"no"
35,"technician","married","university.degree","no","no","no","cellular","jul","fri",187,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9569998,5228.1001,"no"
34,"housemaid","single","basic.4y","no","yes","no","cellular","nov","tue",393,4,0,"nonexistent",-3.4000001,92.649002,-30.1,0.71499997,5017.5,"yes"
38,"admin.","single","university.degree","no","yes","no","cellular","mar","thu",420,1,0,"nonexistent",-1.8,93.369003,-34.799999,0.64300001,5008.7002,"yes"
45,"technician","married","professional.course","no","yes","no","cellular","nov","fri",76,1,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
29,"entrepreneur","married","high.school","no","yes","no","cellular","jul","thu",169,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
36,"blue-collar","single","basic.9y","no","no","no","telephone","may","thu",104,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8600001,5191,"no"
50,"technician","married","professional.course","no","no","no","telephone","jun","thu",158,1,0,"nonexistent",1.4,94.464996,-41.799999,4.8660002,5228.1001,"no"
39,"admin.","divorced","professional.course","no","yes","yes","telephone","jun","thu",106,1,0,"nonexistent",1.4,94.464996,-41.799999,4.9580002,5228.1001,"no"
40,"services","single","high.school","no","yes","no","cellular","may","tue",208,6,1,"failure",-1.8,92.892998,-46.200001,1.291,5099.1001,"no"
45,"management","married","university.degree","unknown","no","yes","telephone","jul","fri",355,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9590001,5228.1001,"no"
19,"student","single","basic.6y","no","yes","no","cellular","sep","thu",161,2,4,"success",-1.1,94.198997,-37.5,0.87900001,4963.6001,"yes"
55,"admin.","divorced","high.school","no","no","no","telephone","jun","wed",148,2,0,"nonexistent",1.4,94.464996,-41.799999,4.9590001,5228.1001,"no"
41,"technician","married","professional.course","no","no","no","cellular","oct","wed",391,2,1,"success",-1.1,94.600998,-49.5,0.95899999,4963.6001,"yes"
43,"blue-collar","single","high.school","no","no","no","cellular","may","fri",504,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.25,5099.1001,"no"
41,"technician","single","professional.course","no","yes","no","cellular","aug","tue",179,1,0,"nonexistent",1.4,93.444,-36.099998,4.9650002,5228.1001,"no"
39,"management","married","high.school","no","no","no","telephone","may","fri",205,1,0,"nonexistent",1.1,93.994003,-36.400002,4.855,5191,"no"
30,"blue-collar","single","basic.9y","no","no","no","cellular","aug","wed",219,1,0,"nonexistent",1.4,93.444,-36.099998,4.9640002,5228.1001,"no"
